request_id,requested_service,requested_problem,customer_latitude,customer_longitude,worker_id,worker_name,worker_skill,worker_experience,worker_rating,worker_workload,worker_availability,worker_latitude,worker_longitude,distance_km,skill_match,distance_score,experience_score,rating_score,availability_score,workload_score,successful_match
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0321,Deepak Sharma,Gardening,8,3.1,9,1,28.552527,77.370144,68.6,1,0.014367816091954025,0.4,0.62,1,0.09999999999999998,1
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0526,Karan Gupta,Gardening,6,4.6,7,0,28.90861,77.216014,27.07,1,0.03562522265764161,0.3,0.9199999999999999,0,0.30000000000000004,1
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0075,Vikas Joshi,Gardening,1,4.2,2,1,29.188633,76.926716,27.07,1,0.03562522265764161,0.05,0.8400000000000001,1,0.8,1
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0131,Rohit Gupta,Gardening,8,4.9,7,1,28.596321,77.289607,62.34,1,0.015787811809283233,0.4,0.9800000000000001,1,0.30000000000000004,1
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0867,Amit Patel,Gardening,20,4.6,0,1,29.007036,76.930386,30.94,1,0.031308703819661866,1.0,0.9199999999999999,1,1.0,1
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0629,Rohit Patel,Gardening,14,4.2,8,1,29.184859,77.367997,16.5,1,0.05714285714285714,0.7,0.8400000000000001,1,0.19999999999999996,0
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0587,Karan Verma,Cleaning,12,4.2,7,1,29.177158,77.023001,17.64,0,0.0536480686695279,0.6,0.8400000000000001,1,0.30000000000000004,0
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0564,Pankaj Singh,Painting,3,4.5,6,1,28.835196,77.193256,35.21,0,0.027616680475006903,0.15,0.9,1,0.4,0
R0768,Gardening,Lawn Maintenance,29.151721,77.202307,W0667,Rajesh Verma,Cleaning,7,3.7,8,1,29.125898,77.241418,4.76,0,0.1736111111111111,0.35,0.74,1,0.19999999999999996,0
R0769,Electrical,Switch Repair,28.576387,77.224954,W0896,Mohit Singh,Electrical,9,3.1,3,1,28.989738,77.73554,67.74,1,0.014547570555717195,0.45,0.62,1,0.7,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0347,Ravi Verma,Electrical,3,4.5,10,1,29.020604,76.80066,64.41,1,0.015288182235132244,0.15,0.9,1,0.0,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0569,Vikas Sharma,Electrical,20,3.1,0,1,29.151892,77.469665,68.29,1,0.014432096983691729,1.0,0.62,1,1.0,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0924,Vikas Sharma,Electrical,4,3.0,0,1,28.912871,77.258855,37.56,1,0.025933609958506222,0.2,0.6,1,1.0,0
R0769,Electrical,Switch Repair,28.576387,77.224954,W0811,Pankaj Verma,Electrical,20,4.6,3,1,28.929009,77.708799,61.34,1,0.016041065126724412,1.0,0.9199999999999999,1,0.7,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0870,Deepak Sharma,Electrical,7,4.7,1,1,29.061159,77.799273,77.69,1,0.012708095056551023,0.35,0.9400000000000001,1,0.9,0
R0769,Electrical,Switch Repair,28.576387,77.224954,W0169,Anil Joshi,Electrical,9,4.8,9,1,29.158648,77.288933,65.04,1,0.015142337976983646,0.45,0.96,1,0.09999999999999998,0
R0769,Electrical,Switch Repair,28.576387,77.224954,W0597,Karan Sharma,Carpentry,19,4.9,8,1,28.926565,77.684045,59.32,0,0.016578249336870028,0.95,0.9800000000000001,1,0.19999999999999996,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0162,Manoj Joshi,Carpentry,5,3.2,0,1,28.54691,77.755504,51.92,0,0.01889644746787604,0.25,0.64,1,1.0,1
R0769,Electrical,Switch Repair,28.576387,77.224954,W0957,Rajesh Gupta,Cleaning,15,4.6,9,0,28.820911,77.238287,27.22,0,0.03543586109142452,0.75,0.9199999999999999,0,0.09999999999999998,0
R0770,Carpentry,Door Repair,28.980581,77.182883,W0022,Anil Sharma,Carpentry,5,4.2,0,1,28.553936,77.484601,55.82,1,0.017599436818021823,0.25,0.8400000000000001,1,1.0,1
R0770,Carpentry,Door Repair,28.980581,77.182883,W0483,Sunil Singh,Carpentry,12,4.2,0,1,29.044825,77.277886,11.68,1,0.07886435331230283,0.6,0.8400000000000001,1,1.0,1
R0770,Carpentry,Door Repair,28.980581,77.182883,W0570,Manoj Verma,Carpentry,13,3.0,9,1,28.704997,77.474671,41.79,1,0.023369946249123627,0.65,0.6,1,0.09999999999999998,1
R0770,Carpentry,Door Repair,28.980581,77.182883,W0519,Deepak Mishra,Carpentry,6,4.2,10,1,28.579456,77.17942,44.6,1,0.021929824561403508,0.3,0.8400000000000001,1,0.0,1
R0770,Carpentry,Door Repair,28.980581,77.182883,W0600,Ravi Joshi,Carpentry,17,4.2,7,1,28.782286,77.217838,22.31,1,0.0429000429000429,0.85,0.8400000000000001,1,0.30000000000000004,0
R0770,Carpentry,Door Repair,28.980581,77.182883,W0065,Karan Verma,Carpentry,4,4.6,0,0,29.127065,77.437255,29.61,1,0.032669062397909183,0.2,0.9199999999999999,0,1.0,1
R0770,Carpentry,Door Repair,28.980581,77.182883,W0275,Vikas Patel,Carpentry,15,3.2,10,1,28.920158,77.255305,9.74,1,0.0931098696461825,0.75,0.64,1,0.0,0
R0770,Carpentry,Door Repair,28.980581,77.182883,W0289,Pankaj Singh,Plumbing,17,4.8,0,0,28.611037,77.56997,55.78,0,0.017611835153222965,0.85,0.96,0,1.0,0
R0770,Carpentry,Door Repair,28.980581,77.182883,W0353,Anil Joshi,Gardening,12,3.7,8,1,28.669187,77.797399,69.16,0,0.014253135689851768,0.6,0.74,1,0.19999999999999996,0
R0770,Carpentry,Door Repair,28.980581,77.182883,W0456,Karan Mishra,Cleaning,20,4.8,1,1,29.16628,76.882219,35.78,0,0.02718868950516585,1.0,0.96,1,0.9,1
R0771,Painting,Room Painting,28.893799,77.519076,W0426,Pankaj Mishra,Painting,12,3.9,4,1,29.178794,77.752641,38.99,1,0.02500625156289072,0.6,0.78,1,0.6,1
R0771,Painting,Room Painting,28.893799,77.519076,W0810,Rohit Gupta,Painting,4,4.0,1,1,28.4415,77.572762,50.57,1,0.01939111886755866,0.2,0.8,1,0.9,1
R0771,Painting,Room Painting,28.893799,77.519076,W0038,Mohit Kumar,Painting,1,4.4,4,0,28.728669,77.760919,29.87,1,0.032393909944930355,0.05,0.8800000000000001,0,0.6,0
R0771,Painting,Room Painting,28.893799,77.519076,W0722,Amit Mishra,Painting,17,3.4,7,0,29.037851,77.371968,21.48,1,0.04448398576512456,0.85,0.6799999999999999,0,0.30000000000000004,1
R0771,Painting,Room Painting,28.893799,77.519076,W0378,Manoj Singh,Painting,10,4.7,10,1,28.537711,77.640731,41.33,1,0.023623907394283016,0.5,0.9400000000000001,1,0.0,1
R0771,Painting,Room Painting,28.893799,77.519076,W0481,Suresh Kumar,Painting,11,3.7,3,1,29.018013,77.337311,22.44,1,0.04266211604095563,0.55,0.74,1,0.7,1
R0771,Painting,Room Painting,28.893799,77.519076,W0922,Amit Mishra,Painting,14,4.8,5,0,28.986966,76.917105,59.49,1,0.01653165812530997,0.7,0.96,0,0.5,1
R0771,Painting,Room Painting,28.893799,77.519076,W0100,Rohit Patel,Gardening,12,3.8,10,1,29.072081,77.270375,31.28,0,0.03097893432465923,0.6,0.76,1,0.0,0
R0771,Painting,Room Painting,28.893799,77.519076,W0829,Manoj Verma,Cleaning,8,3.5,8,1,29.001701,77.315436,23.16,0,0.041390728476821195,0.4,0.7,1,0.19999999999999996,0
R0771,Painting,Room Painting,28.893799,77.519076,W0157,Arun Kumar,Carpentry,14,3.4,5,1,28.503173,77.223617,52.13,0,0.018821757952192732,0.7,0.6799999999999999,1,0.5,0
R0772,Painting,Exterior Painting,28.991527,77.347518,W0895,Anil Gupta,Painting,1,4.7,4,1,28.809764,77.202837,24.63,1,0.03901677721420211,0.05,0.9400000000000001,1,0.6,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0714,Anil Mishra,Painting,14,3.9,10,1,28.623695,77.658684,50.91,1,0.019264110961279137,0.7,0.78,1,0.0,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0458,Pankaj Patel,Painting,11,4.2,8,1,28.605876,77.161428,46.56,1,0.021026072329688814,0.55,0.8400000000000001,1,0.19999999999999996,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0980,Rohit Yadav,Painting,20,3.5,1,0,28.816724,77.17719,25.55,1,0.03766478342749529,1.0,0.7,0,0.9,0
R0772,Painting,Exterior Painting,28.991527,77.347518,W0593,Suresh Joshi,Painting,10,4.8,10,1,28.860773,77.224068,18.86,1,0.050352467270896276,0.5,0.96,1,0.0,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0807,Ravi Verma,Painting,4,4.3,3,1,28.936245,77.7645,41.03,1,0.0237925291458482,0.2,0.86,1,0.7,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0500,Mohit Mishra,Painting,1,4.6,3,1,28.852293,77.32046,15.7,1,0.059880239520958084,0.05,0.9199999999999999,1,0.7,1
R0772,Painting,Exterior Painting,28.991527,77.347518,W0373,Suresh Sharma,Gardening,11,4.6,6,1,28.806522,76.979225,41.34,0,0.02361832782239017,0.55,0.9199999999999999,1,0.4,0
R0772,Painting,Exterior Painting,28.991527,77.347518,W0769,Amit Verma,Gardening,8,4.6,4,1,29.181216,77.006077,39.32,0,0.0248015873015873,0.4,0.9199999999999999,1,0.6,0
R0772,Painting,Exterior Painting,28.991527,77.347518,W0039,Pankaj Sharma,Cleaning,8,4.8,2,1,28.980326,76.86966,46.5,0,0.021052631578947368,0.4,0.96,1,0.8,1
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0119,Rohit Mishra,Plumbing,5,4.0,7,1,28.437989,77.73127,14.92,1,0.06281407035175879,0.25,0.8,1,0.30000000000000004,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0049,Pankaj Gupta,Plumbing,18,3.4,2,1,29.181626,77.555812,70.24,1,0.014037057832678272,0.9,0.6799999999999999,1,0.8,1
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0563,Vikas Patel,Plumbing,8,3.8,2,1,28.936195,77.656095,41.42,1,0.023573785950023574,0.4,0.76,1,0.8,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0502,Vivek Kumar,Plumbing,19,4.1,3,1,28.923148,77.222896,64.07,1,0.015368065160596283,0.95,0.82,1,0.7,1
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0269,Karan Gupta,Plumbing,11,4.6,2,0,29.133869,77.36928,72.37,1,0.01362954886193267,0.55,0.9199999999999999,0,0.8,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0012,Vikas Agarwal,Plumbing,7,4.2,7,1,29.162866,76.867167,107.74,1,0.009196247930844215,0.35,0.8400000000000001,1,0.30000000000000004,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0620,Mohit Agarwal,Plumbing,13,4.0,7,1,28.69703,77.227418,52.28,1,0.01876876876876877,0.65,0.8,1,0.30000000000000004,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0561,Ravi Agarwal,Cleaning,6,4.2,5,1,28.860972,77.379227,47.94,0,0.020433183489987742,0.3,0.8400000000000001,1,0.5,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0744,Sunil Sharma,Gardening,17,4.5,4,0,28.651258,77.688506,10.36,0,0.08802816901408451,0.85,0.9,0,0.6,0
R0773,Plumbing,Bathroom Repair,28.571734,77.743778,W0735,Deepak Yadav,Cleaning,18,4.3,8,0,29.128997,77.357438,72.49,0,0.013607293509320996,0.9,0.86,0,0.19999999999999996,0
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0052,Ravi Joshi,Gardening,16,3.7,1,1,28.70138,77.571187,56.81,1,0.01729804532087874,0.8,0.74,1,0.9,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0686,Pankaj Yadav,Gardening,12,4.2,4,1,29.008269,77.267488,22.71,1,0.04217629692113032,0.6,0.8400000000000001,1,0.6,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0769,Amit Verma,Gardening,8,4.6,4,1,29.181216,77.006077,28.05,1,0.03442340791738382,0.4,0.9199999999999999,1,0.6,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0796,Ravi Gupta,Gardening,14,4.9,0,1,28.638902,77.474474,52.59,1,0.018660197798096658,0.7,0.9800000000000001,1,1.0,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0731,Manoj Singh,Gardening,9,3.0,3,0,28.914967,77.202714,14.9,1,0.06289308176100629,0.45,0.6,0,0.7,0
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0025,Ravi Agarwal,Gardening,5,3.6,8,1,29.168498,77.514326,52.16,1,0.018811136192626036,0.25,0.72,1,0.19999999999999996,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0267,Vivek Mishra,Gardening,15,4.9,5,1,28.544644,77.564241,66.03,1,0.01491869312248247,0.75,0.9800000000000001,1,0.5,0
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0689,Amit Gupta,Carpentry,4,3.8,7,0,28.686216,77.381094,42.21,0,0.023142791020597082,0.2,0.76,0,0.30000000000000004,0
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0459,Deepak Agarwal,Electrical,15,4.8,5,0,29.094558,77.438414,41.79,0,0.023369946249123627,0.75,0.96,0,0.5,1
R0774,Gardening,Garden Cleaning,28.931996,77.05089,W0726,Karan Patel,Cleaning,1,3.1,2,0,28.93849,77.38166,32.2,0,0.03012048192771084,0.05,0.62,0,0.8,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0317,Rajesh Mishra,Plumbing,11,3.7,9,1,29.059178,77.228278,43.1,1,0.022675736961451247,0.55,0.74,1,0.09999999999999998,1
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0601,Sunil Sharma,Plumbing,12,4.3,5,1,28.971809,77.598267,70.61,1,0.013964530093562352,0.6,0.86,1,0.5,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0406,Karan Agarwal,Plumbing,9,3.8,3,0,29.118725,76.927602,35.71,1,0.027240533914464723,0.45,0.76,0,0.7,1
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0941,Mohit Agarwal,Plumbing,10,4.1,10,1,28.523338,77.025172,32.92,1,0.029481132075471695,0.5,0.82,1,0.0,1
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0443,Amit Patel,Plumbing,5,3.1,5,0,28.429923,77.732665,90.98,1,0.010871928680147858,0.25,0.62,0,0.5,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0099,Karan Kumar,Plumbing,6,4.3,8,0,29.085932,77.205933,43.65,1,0.022396416573348264,0.3,0.86,0,0.19999999999999996,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0351,Anil Agarwal,Plumbing,13,4.5,8,1,28.741598,77.216165,31.4,1,0.0308641975308642,0.65,0.9,1,0.19999999999999996,1
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0227,Mohit Yadav,Painting,7,4.6,3,1,28.876777,77.429247,52.23,0,0.0187863986473793,0.35,0.9199999999999999,1,0.7,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0389,Karan Singh,Carpentry,4,4.3,8,0,28.971909,77.019846,22.52,0,0.04251700680272109,0.2,0.86,0,0.19999999999999996,0
R0775,Plumbing,Bathroom Repair,28.798432,76.900563,W0654,Manoj Singh,Electrical,9,4.1,4,0,28.855735,77.448928,53.8,0,0.018248175182481754,0.45,0.82,0,0.6,0
R0776,Electrical,Switch Repair,28.99426,77.193261,W0185,Ravi Sharma,Electrical,18,5.0,4,1,29.033401,77.717141,51.13,1,0.01918281220026856,0.9,1.0,1,0.6,1
R0776,Electrical,Switch Repair,28.99426,77.193261,W0491,Karan Agarwal,Electrical,4,3.8,2,1,29.133895,77.42554,27.4,1,0.035211267605633804,0.2,0.76,1,0.8,0
R0776,Electrical,Switch Repair,28.99426,77.193261,W0783,Vikas Sharma,Electrical,8,3.2,9,0,28.449736,76.984755,63.87,1,0.015415446277169722,0.4,0.64,0,0.09999999999999998,0
R0776,Electrical,Switch Repair,28.99426,77.193261,W0380,Deepak Agarwal,Electrical,15,4.9,2,1,28.901626,77.714496,51.75,1,0.018957345971563982,0.75,0.9800000000000001,1,0.8,1
R0776,Electrical,Switch Repair,28.99426,77.193261,W0761,Karan Sharma,Electrical,18,3.3,0,1,28.468543,77.466531,64.24,1,0.015328019619865114,0.9,0.6599999999999999,1,1.0,1
R0776,Electrical,Switch Repair,28.99426,77.193261,W0888,Vikas Yadav,Electrical,3,4.2,7,1,28.709617,76.998714,36.89,1,0.026392187912377935,0.15,0.8400000000000001,1,0.30000000000000004,1
R0776,Electrical,Switch Repair,28.99426,77.193261,W0516,Rohit Verma,Electrical,1,4.3,1,1,28.624952,77.659303,61.22,1,0.016072002571520413,0.05,0.86,1,0.9,1
R0776,Electrical,Switch Repair,28.99426,77.193261,W0261,Arun Agarwal,Carpentry,8,3.4,10,1,29.181867,77.494663,35.96,0,0.027056277056277056,0.4,0.6799999999999999,1,0.0,0
R0776,Electrical,Switch Repair,28.99426,77.193261,W0411,Amit Verma,Painting,11,4.4,4,1,28.664161,77.33655,39.27,0,0.02483238142537869,0.55,0.8800000000000001,1,0.6,0
R0776,Electrical,Switch Repair,28.99426,77.193261,W0793,Deepak Agarwal,Painting,20,3.4,0,1,28.744646,76.982601,34.51,0,0.028161081385525207,1.0,0.6799999999999999,1,1.0,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0970,Amit Kumar,Plumbing,4,4.2,10,1,29.025968,76.856102,67.99,1,0.014494854326714018,0.2,0.8400000000000001,1,0.0,0
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0048,Deepak Patel,Plumbing,17,4.4,5,0,28.429791,77.199188,33.41,1,0.029061319383900032,0.85,0.8800000000000001,0,0.5,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0030,Karan Mishra,Plumbing,7,3.9,5,0,28.950896,77.597876,36.69,1,0.026532236667551078,0.35,0.78,0,0.5,0
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0467,Ravi Singh,Plumbing,19,4.9,8,1,28.422225,77.233553,32.07,1,0.03023888720895071,0.95,0.9800000000000001,1,0.19999999999999996,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0959,Sunil Singh,Plumbing,20,4.9,3,0,28.553584,77.280466,17.92,1,0.05285412262156448,1.0,0.9800000000000001,0,0.7,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0307,Suresh Verma,Plumbing,15,4.6,1,1,28.667338,77.74678,32.21,1,0.030111412225233364,0.75,0.9199999999999999,1,0.9,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0068,Rohit Singh,Plumbing,2,4.1,9,1,28.427612,77.484558,26.85,1,0.03590664272890485,0.1,0.82,1,0.09999999999999998,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0901,Sunil Gupta,Gardening,12,4.0,4,1,28.791039,77.568727,20.66,0,0.04616805170821791,0.6,0.8,1,0.6,1
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0634,Suresh Gupta,Cleaning,20,4.5,5,0,29.166117,77.13174,62.58,0,0.015728216420257943,1.0,0.9,0,0.5,0
R0777,Plumbing,Pipe Leakage,28.661636,77.416713,W0791,Amit Agarwal,Carpentry,4,3.1,1,1,28.538624,77.354712,14.96,0,0.06265664160401002,0.2,0.62,1,0.9,0
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0060,Mohit Joshi,Carpentry,11,4.6,2,1,28.863696,77.786258,30.19,1,0.032061558191728116,0.55,0.9199999999999999,1,0.8,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0121,Vivek Kumar,Carpentry,20,3.5,10,1,28.775675,77.515587,39.98,1,0.02440214738897023,1.0,0.7,1,0.0,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0786,Vivek Gupta,Carpentry,5,3.0,9,1,28.964978,77.590559,17.72,1,0.05341880341880342,0.25,0.6,1,0.09999999999999998,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0820,Ravi Gupta,Carpentry,2,3.6,6,1,28.460588,76.853207,106.96,1,0.009262689885142646,0.1,0.72,1,0.4,0
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0445,Vivek Mishra,Carpentry,8,4.0,10,1,28.710807,77.614978,44.84,1,0.02181500872600349,0.4,0.8,1,0.0,0
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0441,Rohit Mishra,Carpentry,12,3.1,6,1,28.593931,77.781293,58.79,1,0.016725204883759826,0.6,0.62,1,0.4,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0987,Arun Mishra,Carpentry,15,4.7,0,1,29.087391,77.777162,11.63,1,0.0791765637371338,0.75,0.9400000000000001,1,1.0,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0311,Sunil Yadav,Gardening,14,4.7,0,1,28.657574,76.863669,92.61,0,0.010682619378271552,0.7,0.9400000000000001,1,1.0,0
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0100,Rohit Patel,Gardening,12,3.8,10,1,29.072081,77.270375,38.2,0,0.02551020408163265,0.6,0.76,1,0.0,1
R0778,Carpentry,Cabinet Repair,29.112046,77.660799,W0452,Ravi Sharma,Painting,8,4.0,2,1,29.193743,77.018535,63.03,0,0.015617679212868968,0.4,0.8,1,0.8,0
R0779,Painting,Room Painting,28.467441,77.146197,W0968,Rohit Agarwal,Painting,8,3.5,4,1,29.12051,77.153682,72.62,1,0.013583265417006248,0.4,0.7,1,0.6,1
R0779,Painting,Room Painting,28.467441,77.146197,W0685,Manoj Patel,Painting,16,3.6,10,1,28.752425,77.016187,34.14,1,0.028457598178713715,0.8,0.72,1,0.0,0
R0779,Painting,Room Painting,28.467441,77.146197,W0436,Rohit Kumar,Painting,3,4.0,10,1,28.781289,77.205235,35.37,1,0.027495188342040146,0.15,0.8,1,0.0,1
R0779,Painting,Room Painting,28.467441,77.146197,W0001,Arun Mishra,Painting,17,3.7,8,1,28.508227,77.272012,13.11,1,0.07087172218284904,0.85,0.74,1,0.19999999999999996,1
R0779,Painting,Room Painting,28.467441,77.146197,W0609,Ravi Singh,Painting,20,5.0,10,1,29.115838,77.496716,79.78,1,0.012379301807378064,1.0,1.0,1,0.0,1
R0779,Painting,Room Painting,28.467441,77.146197,W0823,Karan Agarwal,Painting,13,4.5,3,1,28.588185,77.754939,60.97,1,0.016136840406648378,0.65,0.9,1,0.7,1
R0779,Painting,Room Painting,28.467441,77.146197,W0281,Karan Agarwal,Painting,17,4.0,9,1,28.604726,77.187096,15.78,1,0.05959475566150178,0.85,0.8,1,0.09999999999999998,1
R0779,Painting,Room Painting,28.467441,77.146197,W0924,Vikas Sharma,Electrical,4,3.0,0,1,28.912871,77.258855,50.73,0,0.019331142470520007,0.2,0.6,1,1.0,0
R0779,Painting,Room Painting,28.467441,77.146197,W0512,Anil Mishra,Gardening,7,4.1,7,1,28.876208,77.501794,57.18,0,0.017188037126160193,0.35,0.82,1,0.30000000000000004,0
R0779,Painting,Room Painting,28.467441,77.146197,W0712,Sunil Agarwal,Gardening,5,4.9,2,1,28.887319,77.499712,58.04,0,0.01693766937669377,0.25,0.9800000000000001,1,0.8,0
R0780,Electrical,Wiring,29.045751,77.453787,W0539,Anil Yadav,Electrical,2,3.3,1,1,28.882937,77.534056,19.72,1,0.04826254826254826,0.1,0.6599999999999999,1,0.9,0
R0780,Electrical,Wiring,29.045751,77.453787,W0181,Rajesh Mishra,Electrical,20,3.4,3,1,28.560213,76.812797,82.56,1,0.011967448539971278,1.0,0.6799999999999999,1,0.7,1
R0780,Electrical,Wiring,29.045751,77.453787,W0700,Vivek Kumar,Electrical,8,4.5,0,0,29.188146,77.636978,23.82,1,0.040290088638195005,0.4,0.9,0,1.0,0
R0780,Electrical,Wiring,29.045751,77.453787,W0737,Vikas Kumar,Electrical,13,4.1,6,1,28.974682,77.093959,35.87,1,0.027122321670735017,0.65,0.82,1,0.4,1
R0780,Electrical,Wiring,29.045751,77.453787,W0478,Mohit Gupta,Electrical,11,4.0,8,0,28.861496,76.802868,66.56,1,0.014801657785671996,0.55,0.8,0,0.19999999999999996,1
R0780,Electrical,Wiring,29.045751,77.453787,W0760,Sunil Yadav,Electrical,2,4.9,7,1,28.66793,77.416322,42.17,1,0.02316423442205235,0.1,0.9800000000000001,1,0.30000000000000004,1
R0780,Electrical,Wiring,29.045751,77.453787,W0650,Deepak Sharma,Electrical,7,4.4,1,1,28.503899,77.506033,60.47,1,0.016268098259313486,0.35,0.8800000000000001,1,0.9,1
R0780,Electrical,Wiring,29.045751,77.453787,W0680,Sunil Joshi,Painting,17,4.3,3,1,28.446285,77.726167,71.75,0,0.013745704467353952,0.85,0.86,1,0.7,0
R0780,Electrical,Wiring,29.045751,77.453787,W0225,Vikas Verma,Gardening,5,4.7,8,1,28.570787,76.89688,75.72,0,0.013034410844629822,0.25,0.9400000000000001,1,0.19999999999999996,0
R0780,Electrical,Wiring,29.045751,77.453787,W0044,Pankaj Gupta,Carpentry,9,3.7,1,1,28.711773,77.003133,57.48,0,0.01709986320109439,0.45,0.74,1,0.9,0
R0781,Plumbing,Pipe Leakage,29.089056,77.150199,W0710,Vivek Sharma,Plumbing,13,4.4,0,1,29.045289,77.743895,57.91,1,0.016975046681378374,0.65,0.8800000000000001,1,1.0,1
R0781,Plumbing,Pipe Leakage,29.089056,77.150199,W0907,Rajesh Joshi,Plumbing,12,3.4,4,1,28.796726,77.342445,37.5,1,0.025974025974025976,0.6,0.6799999999999999,1,0.6,0
R0781,Plumbing,Pipe Leakage,29.089056,77.150199,W0368,Manoj Mishra,Plumbing,8,3.7,9,0,29.159402,77.012581,15.49,1,0.060642813826561545,0.4,0.74,0,0.09999999999999998,0
R0781,Plumbing,Pipe Leakage,29.089056,77.150199,W0156,Karan Sharma,Plumbing,14,4.4,1,1,29.111323,77.389455,23.38,1,0.04101722723543889,0.7,0.8800000000000001,1,0.9,1
R0781,Plumbing,Pipe Leakage,29.089056,77.150199,W0552,Vivek Agarwal,Plumbing,2,4.4,9,0,29.08326,77.455572,29.68,1,0.03259452411994785,0.1,0.8800000000000001,0,0.09999999999999998,0
